Dataset,Split,Model,Explainer,Metric,n_total,n_valid,median_dir,mean_dir,iqr_dir,median_raw,iqr_raw,rank
Hydraulic,val,ENCODER,gradient_x_input,Pixel Flipping (Classif),145,145,0.0572310468613525,0.07194224506712263,0.060249061583247,0.0572310468613525,0.060249061583247,3.0
Hydraulic,val,ENCODER,gradientshap,Pixel Flipping (Classif),145,145,0.0242874686882429,0.03913855782206307,0.0360829227742436,0.0242874686882429,0.0360829227742436,8.0
Hydraulic,val,ENCODER,guided_back_prop,Pixel Flipping (Classif),145,145,0.0360202558565648,0.05260363063203027,0.051157829962071896,0.0360202558565648,0.051157829962071896,5.0
Hydraulic,val,ENCODER,integrated_gradients,Pixel Flipping (Classif),145,145,0.0217392103703328,0.036040476369826636,0.0348531636548608,0.0217392103703328,0.0348531636548608,9.0
Hydraulic,val,ENCODER,lime_tabular,Pixel Flipping (Classif),145,145,0.0321399977272046,0.049665198303440766,0.0500589749443784,0.0321399977272046,0.0500589749443784,6.0
Hydraulic,val,ENCODER,occlusion,Pixel Flipping (Classif),145,145,0.065997544279832,0.07270750737708287,0.059502292527726805,0.065997544279832,0.059502292527726805,1.0
Hydraulic,val,ENCODER,saliency,Pixel Flipping (Classif),145,145,0.0370593065396172,0.0530541214961204,0.05390318052725,0.0370593065396172,0.05390318052725,4.0
Hydraulic,val,ENCODER,smooth_gradient,Pixel Flipping (Classif),145,145,0.0262146746363839,0.04451730648568171,0.0477704636785362,0.0262146746363839,0.0477704636785362,7.0
Hydraulic,val,ENCODER,deeplift,"Sparseness (Classif, Chan)",145,145,0.442559657358933,0.4288582180620455,0.12309896104275275,0.442559657358933,0.12309896104275275,4.0
Hydraulic,val,ENCODER,deepliftshap,"Sparseness (Classif, Chan)",145,145,0.3945518263768731,0.4061523123483199,0.16861297322967567,0.3945518263768731,0.16861297322967567,5.0
Hydraulic,val,ENCODER,expected_gradients,"Sparseness (Classif, Chan)",145,145,0.519978810954157,0.5213998354479181,0.09054582942434569,0.519978810954157,0.09054582942434569,2.0
Hydraulic,val,ENCODER,feature_ablation,"Sparseness (Classif, Chan)",145,145,0.2211630677051687,0.23756595493523838,0.07002630435603338,0.2211630677051687,0.07002630435603338,8.0
Hydraulic,val,ENCODER,gradient_x_input,"Sparseness (Classif, Chan)",145,145,0.218306421030568,0.22372550446270334,0.044159582873711994,0.218306421030568,0.044159582873711994,9.0
Hydraulic,val,ENCODER,gradientshap,"Sparseness (Classif, Chan)",145,145,0.5392134177378642,0.5160044820084138,0.11747426374048314,0.5392134177378642,0.11747426374048314,1.0
Hydraulic,val,ENCODER,guided_back_prop,"Sparseness (Classif, Chan)",145,145,0.2019511301711238,0.1957480315564169,0.023024872370354083,0.2019511301711238,0.023024872370354083,11.5
Hydraulic,val,ENCODER,integrated_gradients,"Sparseness (Classif, Chan)",145,145,0.4606601116390846,0.44836395060077583,0.1587863212313742,0.4606601116390846,0.1587863212313742,3.0
Hydraulic,val,ENCODER,lime_tabular,"Sparseness (Classif, Chan)",145,145,0.2351122269396544,0.2337426403098699,0.021130132279112895,0.2351122269396544,0.021130132279112895,7.0
Hydraulic,val,ENCODER,occlusion,"Sparseness (Classif, Chan)",145,145,0.304708260874645,0.3545753713688833,0.08849105916443317,0.304708260874645,0.08849105916443317,6.0
Hydraulic,val,ENCODER,saliency,"Sparseness (Classif, Chan)",145,145,0.2019511301711238,0.1957480315564169,0.023024872370354083,0.2019511301711238,0.023024872370354083,11.5
Hydraulic,val,ENCODER,smooth_gradient,"Sparseness (Classif, Chan)",145,145,0.2031999777700717,0.1932176795897561,0.017225576778153617,0.2031999777700717,0.017225576778153617,10.0
Hydraulic,val,ENCODER,deeplift,"Sparseness (Classif, Elem)",145,145,0.6596427086505028,0.655112081704716,0.04346643239489334,0.6596427086505028,0.04346643239489334,4.0
Hydraulic,val,ENCODER,deepliftshap,"Sparseness (Classif, Elem)",145,145,0.6420586281675754,0.6407492141511901,0.05711160825195449,0.6420586281675754,0.05711160825195449,5.0
Hydraulic,val,ENCODER,expected_gradients,"Sparseness (Classif, Elem)",145,145,0.7076757075087137,0.7116498541314601,0.03244903083044204,0.7076757075087137,0.03244903083044204,1.0
Hydraulic,val,ENCODER,feature_ablation,"Sparseness (Classif, Elem)",145,145,0.6106831731769583,0.6217804056409942,0.09658163768723571,0.6106831731769583,0.09658163768723571,6.0
Hydraulic,val,ENCODER,gradient_x_input,"Sparseness (Classif, Elem)",145,145,0.607959196179833,0.6138009134398662,0.08311783764356429,0.607959196179833,0.08311783764356429,7.0
Hydraulic,val,ENCODER,gradientshap,"Sparseness (Classif, Elem)",145,145,0.7033789740087857,0.701647200892037,0.0701459222145635,0.7033789740087857,0.0701459222145635,2.0
Hydraulic,val,ENCODER,guided_back_prop,"Sparseness (Classif, Elem)",145,145,0.4581763792875997,0.4612165697806346,0.021053001042927844,0.4581763792875997,0.021053001042927844,10.5
Hydraulic,val,ENCODER,integrated_gradients,"Sparseness (Classif, Elem)",145,145,0.6599399488817161,0.6673578099284304,0.04332864112954682,0.6599399488817161,0.04332864112954682,3.0
Hydraulic,val,ENCODER,lime_tabular,"Sparseness (Classif, Elem)",145,145,0.5089285126572034,0.5063322499511556,0.016631148648492355,0.5089285126572034,0.016631148648492355,9.0
Hydraulic,val,ENCODER,occlusion,"Sparseness (Classif, Elem)",145,145,0.5796818486956063,0.6068088726872263,0.09224815889166627,0.5796818486956063,0.09224815889166627,8.0
Hydraulic,val,ENCODER,saliency,"Sparseness (Classif, Elem)",145,145,0.4581763792875997,0.4612165697806346,0.021053001042927844,0.4581763792875997,0.021053001042927844,10.5
Hydraulic,val,ENCODER,smooth_gradient,"Sparseness (Classif, Elem)",145,145,0.3720367901004349,0.3721548030060258,0.0200194766459334,0.3720367901004349,0.0200194766459334,12.0
Hydraulic,val,FCN,deeplift,Average Sensitivity (Classif),145,145,-22.64478326360752,-18.752658486366627,21.740598491461746,22.64478326360752,21.740598491461746,7.0
Hydraulic,val,FCN,deepliftshap,Average Sensitivity (Classif),145,145,-19.185379953997007,-16.210780497972202,18.890949795428075,19.185379953997007,18.890949795428075,6.0
Hydraulic,val,FCN,expected_gradients,Average Sensitivity (Classif),145,145,-26.755639975325295,-21.77619268590589,25.459972079965404,26.755639975325295,25.459972079965404,10.0
Hydraulic,val,FCN,feature_ablation,Average Sensitivity (Classif),145,145,-15.84535310513041,-13.52176800245545,13.135565965589782,15.84535310513041,13.135565965589782,4.0
Hydraulic,val,FCN,gradient_x_input,Average Sensitivity (Classif),145,145,-16.1162977467647,-13.221062246418187,14.728694678432419,16.1162977467647,14.728694678432419,5.0
Hydraulic,val,FCN,gradientshap,Average Sensitivity (Classif),145,145,-26.34278261652081,-21.581126207814567,25.75354894060895,26.34278261652081,25.75354894060895,9.0
Hydraulic,val,FCN,guided_back_prop,Average Sensitivity (Classif),145,145,-0.7340239148753125,-0.7427599038738317,0.4488315060660658,0.7340239148753125,0.4488315060660658,1.5
Hydraulic,val,FCN,integrated_gradients,Average Sensitivity (Classif),145,145,-23.149057360235098,-19.805498688078128,21.792463765294556,23.149057360235098,21.792463765294556,8.0
Hydraulic,val,FCN,lime_tabular,Average Sensitivity (Classif),145,145,-29.461032663964307,-23.100992549368197,28.732474759424253,29.461032663964307,28.732474759424253,11.0
Hydraulic,val,FCN,occlusion,Average Sensitivity (Classif),145,145,-70.62892625349063,-83.63888096422562,130.4136972952055,70.62892625349063,130.4136972952055,12.0
Hydraulic,val,FCN,saliency,Average Sensitivity (Classif),145,145,-0.7340239148753125,-0.7427599038738317,0.4488315060660658,0.7340239148753125,0.4488315060660658,1.5
Hydraulic,val,FCN,smooth_gradient,Average Sensitivity (Classif),145,145,-1.983718000579629,-2.1403503506685446,1.017158302046625,1.983718000579629,1.017158302046625,3.0
Hydraulic,val,FCN,deeplift,"Complexity (Classif, Chan)",145,145,-0.8575163168186025,-0.8374019607518601,0.11369597606564008,0.8575163168186025,0.11369597606564008,8.0
Hydraulic,val,FCN,deepliftshap,"Complexity (Classif, Chan)",145,145,-0.8430055732140825,-0.8224871288999795,0.1192296066404871,0.8430055732140825,0.1192296066404871,7.0
Hydraulic,val,FCN,expected_gradients,"Complexity (Classif, Chan)",145,145,-0.8758819097203211,-0.8684281529884109,0.07644676876638867,0.8758819097203211,0.07644676876638867,10.0
Hydraulic,val,FCN,feature_ablation,"Complexity (Classif, Chan)",145,145,-0.8243171369153578,-0.81420583460571,0.13583800184552453,0.8243171369153578,0.13583800184552453,5.0
Hydraulic,val,FCN,gradient_x_input,"Complexity (Classif, Chan)",145,145,-0.8266737587872308,-0.8224145014159799,0.1021586166039331,0.8266737587872308,0.1021586166039331,6.0
Hydraulic,val,FCN,gradientshap,"Complexity (Classif, Chan)",145,145,-0.8730570714153898,-0.8696660177636338,0.06726675836784413,0.8730570714153898,0.06726675836784413,9.0
Hydraulic,val,FCN,guided_back_prop,"Complexity (Classif, Chan)",145,145,-0.8019344295448971,-0.8284964407369633,0.09276247544665261,0.8019344295448971,0.09276247544665261,1.5
Hydraulic,val,FCN,integrated_gradients,"Complexity (Classif, Chan)",145,145,-0.8760429413550426,-0.8496771483701788,0.10779722727787533,0.8760429413550426,0.10779722727787533,11.0
Hydraulic,val,FCN,lime_tabular,"Complexity (Classif, Chan)",145,145,-0.9565350483727206,-0.9475948960588157,0.052545499968660425,0.9565350483727206,0.052545499968660425,12.0
Hydraulic,val,FCN,occlusion,"Complexity (Classif, Chan)",145,145,-0.8154604196385381,-0.8180441451956054,0.11641960671309104,0.8154604196385381,0.11641960671309104,4.0
Hydraulic,val,FCN,saliency,"Complexity (Classif, Chan)",145,145,-0.8019344295448971,-0.8284964407369633,0.09276247544665261,0.8019344295448971,0.09276247544665261,1.5
Hydraulic,val,FCN,smooth_gradient,"Complexity (Classif, Chan)",145,145,-0.8093553727189812,-0.8311552780732459,0.08733373534857003,0.8093553727189812,0.08733373534857003,3.0
Hydraulic,val,FCN,deeplift,"Complexity (Classif, Elem)",145,145,-0.8774217333199777,-0.8713268724066494,0.05623924102759137,0.8774217333199777,0.05623924102759137,2.0
Hydraulic,val,FCN,deepliftshap,"Complexity (Classif, Elem)",145,145,-0.8523494415573647,-0.8603641155098155,0.054000106388300884,0.8523494415573647,0.054000106388300884,1.0
Hydraulic,val,FCN,expected_gradients,"Complexity (Classif, Elem)",145,145,-0.8910133973578114,-0.8907795518012986,0.030351314503408888,0.8910133973578114,0.030351314503408888,5.0
Hydraulic,val,FCN,feature_ablation,"Complexity (Classif, Elem)",145,145,-0.8903647142422738,-0.8848929408495196,0.04711338287602207,0.8903647142422738,0.04711338287602207,4.0
Hydraulic,val,FCN,gradient_x_input,"Complexity (Classif, Elem)",145,145,-0.8876267414065704,-0.8850127488615573,0.044737002073436116,0.8876267414065704,0.044737002073436116,3.0
Hydraulic,val,FCN,gradientshap,"Complexity (Classif, Elem)",145,145,-0.891776270039882,-0.8892391749166318,0.04091376179915662,0.891776270039882,0.04091376179915662,6.0
Hydraulic,val,FCN,guided_back_prop,"Complexity (Classif, Elem)",145,145,-0.8935686119176282,-0.8925040928237777,0.013486400044030566,0.8935686119176282,0.013486400044030566,8.5
Hydraulic,val,FCN,integrated_gradients,"Complexity (Classif, Elem)",145,145,-0.8928300941057787,-0.8819404911064573,0.058067735802691756,0.8928300941057787,0.058067735802691756,7.0
Hydraulic,val,FCN,lime_tabular,"Complexity (Classif, Elem)",145,145,-0.9372222267920216,-0.9286036187831975,0.012509400547068172,0.9372222267920216,0.012509400547068172,12.0
Hydraulic,val,FCN,occlusion,"Complexity (Classif, Elem)",145,145,-0.9039535689247612,-0.908233880614705,0.0343166539677463,0.9039535689247612,0.0343166539677463,11.0
Hydraulic,val,FCN,saliency,"Complexity (Classif, Elem)",145,145,-0.8935686119176282,-0.8925040928237777,0.013486400044030566,0.8935686119176282,0.013486400044030566,8.5
Hydraulic,val,FCN,smooth_gradient,"Complexity (Classif, Elem)",145,145,-0.902279685889286,-0.9016267873151119,0.030299297969720085,0.902279685889286,0.030299297969720085,10.0
Hydraulic,val,FCN,deeplift,Continuity (Classif),145,145,-0.3637920450635972,-0.3687027452668562,0.1482766960166058,0.3637920450635972,0.1482766960166058,7.0
Hydraulic,val,FCN,deepliftshap,Continuity (Classif),145,145,-0.2967402044783761,-0.31722777912966,0.1070560414290112,0.2967402044783761,0.1070560414290112,6.0
Hydraulic,val,FCN,expected_gradients,Continuity (Classif),145,145,-0.6528422296735622,-0.675335035853448,0.21308860455277956,0.6528422296735622,0.21308860455277956,11.0
Hydraulic,val,FCN,feature_ablation,Continuity (Classif),145,145,-0.22753094747793,-0.28602884148768043,0.1883962554547592,0.22753094747793,0.1883962554547592,5.0
Hydraulic,val,FCN,gradient_x_input,Continuity (Classif),145,145,-0.1753792232718846,-0.1900411827321072,0.12312870680842858,0.1753792232718846,0.12312870680842858,4.0
Hydraulic,val,FCN,gradientshap,Continuity (Classif),145,145,-0.6520754900847248,-0.676132746981637,0.2044449009624738,0.6520754900847248,0.2044449009624738,10.0
Hydraulic,val,FCN,guided_back_prop,Continuity (Classif),145,145,-0.0063770125613789,-0.012885718646659484,0.0099447009614859,0.0063770125613789,0.0099447009614859,1.5
Hydraulic,val,FCN,integrated_gradients,Continuity (Classif),145,145,-0.4762094956847524,-0.4993040728511048,0.2584616154483067,0.4762094956847524,0.2584616154483067,9.0
Hydraulic,val,FCN,lime_tabular,Continuity (Classif),145,145,-0.7871764173321021,-0.7897976787397787,0.14178922365048707,0.7871764173321021,0.14178922365048707,12.0
Hydraulic,val,FCN,occlusion,Continuity (Classif),145,145,-0.3769942040866045,-0.40125195062407865,0.3024606212047138,0.3769942040866045,0.3024606212047138,8.0
Hydraulic,val,FCN,saliency,Continuity (Classif),145,145,-0.0063770125613789,-0.012885718646659484,0.0099447009614859,0.0063770125613789,0.0099447009614859,1.5
Hydraulic,val,FCN,smooth_gradient,Continuity (Classif),145,145,-0.018672816491275,-0.05433707171421825,0.0892864985341491,0.018672816491275,0.0892864985341491,3.0
Hydraulic,val,FCN,deeplift,Faithfulness Correlation (Classif),145,145,0.3366216621662167,0.1597741291370517,1.013741374137414,0.3366216621662167,1.013741374137414,9.0
Hydraulic,val,FCN,deepliftshap,Faithfulness Correlation (Classif),145,145,0.3513111311131113,0.14962202427139268,1.027818781878188,0.3513111311131113,1.027818781878188,8.0
Hydraulic,val,FCN,expected_gradients,Faithfulness Correlation (Classif),145,145,0.173981398139814,0.2004559628376631,0.4678067806780678,0.173981398139814,0.4678067806780678,10.0
Hydraulic,val,FCN,feature_ablation,Faithfulness Correlation (Classif),145,145,0.7241764176417643,0.35546263591876437,1.1484068406840686,0.7241764176417643,1.1484068406840686,1.0
Hydraulic,val,FCN,gradient_x_input,Faithfulness Correlation (Classif),145,145,0.4298349834983499,0.2211246779850399,1.3001140114011402,0.4298349834983499,1.3001140114011402,4.0
Hydraulic,val,FCN,gradientshap,Faithfulness Correlation (Classif),145,145,0.0907650765076507,0.140295270906401,0.45435343534353434,0.0907650765076507,0.45435343534353434,12.0
Hydraulic,val,FCN,guided_back_prop,Faithfulness Correlation (Classif),145,145,0.4091809180918092,0.1849330312341579,1.1602160216021604,0.4091809180918092,1.1602160216021604,6.0
Hydraulic,val,FCN,integrated_gradients,Faithfulness Correlation (Classif),145,145,0.388910891089109,0.2269522124626256,0.7723132313231323,0.388910891089109,0.7723132313231323,7.0
Hydraulic,val,FCN,lime_tabular,Faithfulness Correlation (Classif),145,145,0.1208280828082808,0.08136134992809627,0.6157815781578158,0.1208280828082808,0.6157815781578158,11.0
Hydraulic,val,FCN,occlusion,Faithfulness Correlation (Classif),145,145,0.6017881788178819,0.35768542371478534,1.0723072307230725,0.6017881788178819,1.0723072307230725,2.0
Hydraulic,val,FCN,saliency,Faithfulness Correlation (Classif),145,145,0.4104050405040504,0.18515261181290546,1.1597119711971198,0.4104050405040504,1.1597119711971198,5.0
Hydraulic,val,FCN,smooth_gradient,Faithfulness Correlation (Classif),145,145,0.5500990099009901,0.22440514396267217,1.1774737473747376,0.5500990099009901,1.1774737473747376,3.0
Hydraulic,val,FCN,deeplift,Pixel Flipping (Classif),145,145,0.0135107988863335,0.017822901664293823,0.007469229487878702,0.0135107988863335,0.007469229487878702,11.0
Hydraulic,val,FCN,deepliftshap,Pixel Flipping (Classif),145,145,0.0134880460833666,0.017717269878178506,0.007332272751710301,0.0134880460833666,0.007332272751710301,12.0
Hydraulic,val,FCN,expected_gradients,Pixel Flipping (Classif),145,145,0.0139259372797124,0.01794787914446813,0.0084897966850644,0.0139259372797124,0.0084897966850644,5.0
Hydraulic,val,FCN,feature_ablation,Pixel Flipping (Classif),145,145,0.0138411795474272,0.01810116840147072,0.007125439862449599,0.0138411795474272,0.007125439862449599,6.0
Hydraulic,val,FCN,gradient_x_input,Pixel Flipping (Classif),145,145,0.0136734166435806,0.01787115852778805,0.007449454948830401,0.0136734166435806,0.007449454948830401,7.0
Hydraulic,val,FCN,gradientshap,Pixel Flipping (Classif),145,145,0.0143416925494869,0.018290428286592553,0.007723032274243501,0.0143416925494869,0.007723032274243501,3.0
Hydraulic,val,FCN,guided_back_prop,Pixel Flipping (Classif),145,145,0.0135989952300031,0.017890190109106984,0.007884146184060001,0.0135989952300031,0.007884146184060001,10.0
Hydraulic,val,FCN,integrated_gradients,Pixel Flipping (Classif),145,145,0.0139345853616233,0.01835960730812621,0.008081284843626099,0.0139345853616233,0.008081284843626099,4.0
Hydraulic,val,FCN,lime_tabular,Pixel Flipping (Classif),145,145,0.0145656361809623,0.01810466170026492,0.007404750445329501,0.0145656361809623,0.007404750445329501,2.0
Hydraulic,val,FCN,occlusion,Pixel Flipping (Classif),145,145,0.0151505728822961,0.01939016447780537,0.009209675054566902,0.0151505728822961,0.009209675054566902,1.0
Hydraulic,val,FCN,saliency,Pixel Flipping (Classif),145,145,0.0136059241177959,0.017890438420111253,0.0078919344466259,0.0136059241177959,0.0078919344466259,9.0
Hydraulic,val,FCN,smooth_gradient,Pixel Flipping (Classif),145,145,0.013609013228495,0.017803516306331785,0.008275477374063001,0.013609013228495,0.008275477374063001,8.0
Hydraulic,val,FCN,deeplift,"Sparseness (Classif, Chan)",145,145,0.4208102758594325,0.4353440132997114,0.15166862668783904,0.4208102758594325,0.15166862668783904,8.0
Hydraulic,val,FCN,deepliftshap,"Sparseness (Classif, Chan)",145,145,0.446647931069386,0.4570704442715538,0.14719118700217876,0.446647931069386,0.14719118700217876,7.0
Hydraulic,val,FCN,expected_gradients,"Sparseness (Classif, Chan)",145,145,0.4052423130312281,0.4055553137030356,0.12358759294431731,0.4052423130312281,0.12358759294431731,10.0
Hydraulic,val,FCN,feature_ablation,"Sparseness (Classif, Chan)",145,145,0.4565646870929608,0.45738901992673675,0.1643299565402473,0.4565646870929608,0.1643299565402473,5.0
Hydraulic,val,FCN,gradient_x_input,"Sparseness (Classif, Chan)",145,145,0.4565694038919592,0.450769025998295,0.1243953822498628,0.4565694038919592,0.1243953822498628,4.0
Hydraulic,val,FCN,gradientshap,"Sparseness (Classif, Chan)",145,145,0.4062843032050019,0.40290566970524705,0.1056992190752245,0.4062843032050019,0.1056992190752245,9.0
Hydraulic,val,FCN,guided_back_prop,"Sparseness (Classif, Chan)",145,145,0.5026384443342052,0.45976066652788894,0.12644384853760315,0.5026384443342052,0.12644384853760315,1.5
Hydraulic,val,FCN,integrated_gradients,"Sparseness (Classif, Chan)",145,145,0.3980664231456099,0.41975599169676425,0.14706599084432093,0.3980664231456099,0.14706599084432093,11.0
Hydraulic,val,FCN,lime_tabular,"Sparseness (Classif, Chan)",145,145,0.2247182071232735,0.22413452701296935,0.13007409679869328,0.2247182071232735,0.13007409679869328,12.0
Hydraulic,val,FCN,occlusion,"Sparseness (Classif, Chan)",145,145,0.4546266917971105,0.4595237371681669,0.14913177349112222,0.4546266917971105,0.14913177349112222,6.0
Hydraulic,val,FCN,saliency,"Sparseness (Classif, Chan)",145,145,0.5026384443342052,0.45976066652788894,0.12644384853760315,0.5026384443342052,0.12644384853760315,1.5
Hydraulic,val,FCN,smooth_gradient,"Sparseness (Classif, Chan)",145,145,0.4934855816839313,0.45654230339016894,0.12463047468061633,0.4934855816839313,0.12463047468061633,3.0
Hydraulic,val,FCN,deeplift,"Sparseness (Classif, Elem)",145,145,0.6365420123199733,0.6432392186212578,0.11443800214591116,0.6365420123199733,0.11443800214591116,2.0
Hydraulic,val,FCN,deepliftshap,"Sparseness (Classif, Elem)",145,145,0.6851224904837975,0.6653168633321063,0.10398207399847181,0.6851224904837975,0.10398207399847181,1.0
Hydraulic,val,FCN,expected_gradients,"Sparseness (Classif, Elem)",145,145,0.5912390666251685,0.6003939735159053,0.07229651094811496,0.5912390666251685,0.07229651094811496,9.0
Hydraulic,val,FCN,feature_ablation,"Sparseness (Classif, Elem)",145,145,0.6051065784502175,0.6120440910873381,0.10745228299849652,0.6051065784502175,0.10745228299849652,6.0
Hydraulic,val,FCN,gradient_x_input,"Sparseness (Classif, Elem)",145,145,0.6119342830330601,0.613873850520976,0.10253294959714299,0.6119342830330601,0.10253294959714299,3.0
Hydraulic,val,FCN,gradientshap,"Sparseness (Classif, Elem)",145,145,0.6002679227973089,0.6028738266474417,0.08724369032801105,0.6002679227973089,0.08724369032801105,8.0
Hydraulic,val,FCN,guided_back_prop,"Sparseness (Classif, Elem)",145,145,0.6083976116259552,0.6053209895408932,0.03783006011964751,0.6083976116259552,0.03783006011964751,4.5
Hydraulic,val,FCN,integrated_gradients,"Sparseness (Classif, Elem)",145,145,0.6028883864764204,0.6216202800531953,0.13782830925298062,0.6028883864764204,0.13782830925298062,7.0
Hydraulic,val,FCN,lime_tabular,"Sparseness (Classif, Elem)",145,145,0.4743035137452558,0.47104275516177785,0.04756367587804877,0.4743035137452558,0.04756367587804877,12.0
Hydraulic,val,FCN,occlusion,"Sparseness (Classif, Elem)",145,145,0.5773793730172363,0.5543934077480218,0.09881983792565052,0.5773793730172363,0.09881983792565052,11.0
Hydraulic,val,FCN,saliency,"Sparseness (Classif, Elem)",145,145,0.6083976116259552,0.6053209895408932,0.03783006011964751,0.6083976116259552,0.03783006011964751,4.5
Hydraulic,val,FCN,smooth_gradient,"Sparseness (Classif, Elem)",145,145,0.5855672047629615,0.580520975076472,0.08682862357791266,0.5855672047629615,0.08682862357791266,10.0
Hydraulic,val,GRU,deeplift,Average Sensitivity (Classif),145,145,-20.2547581526306,-21.172074645804763,13.338197036581185,20.2547581526306,13.338197036581185,7.0
Hydraulic,val,GRU,deepliftshap,Average Sensitivity (Classif),145,145,-18.169574689398576,-18.959343044695853,12.182883872684869,18.169574689398576,12.182883872684869,6.0
Hydraulic,val,GRU,expected_gradients,Average Sensitivity (Classif),145,145,-20.384931505362253,-22.477844027578037,19.022827665259,20.384931505362253,19.022827665259,8.0
Hydraulic,val,GRU,feature_ablation,Average Sensitivity (Classif),145,145,-15.323934840225547,-16.6204912246221,11.437974855513557,15.323934840225547,11.437974855513557,5.0
Hydraulic,val,GRU,gradient_x_input,Average Sensitivity (Classif),145,145,-14.77176117317596,-16.208810746573167,11.47180656973661,14.77176117317596,11.47180656973661,4.0
Hydraulic,val,GRU,gradientshap,Average Sensitivity (Classif),145,145,-21.657542411434605,-22.803924674842012,17.294899023693777,21.657542411434605,17.294899023693777,9.0
Hydraulic,val,GRU,guided_back_prop,Average Sensitivity (Classif),145,145,-0.3991744131077084,-0.6288834238770115,0.6383771427690138,0.3991744131077084,0.6383771427690138,1.5
Hydraulic,val,GRU,integrated_gradients,Average Sensitivity (Classif),145,145,-23.716702364435104,-25.32518625112285,16.767432193255086,23.716702364435104,16.767432193255086,10.0
Hydraulic,val,GRU,lime_tabular,Average Sensitivity (Classif),145,145,-24.22079680393936,-26.139170558714007,19.646525404047473,24.22079680393936,19.646525404047473,11.0
Hydraulic,val,GRU,occlusion,Average Sensitivity (Classif),145,145,-207.7859555344594,-212.67674311903824,117.269091279245,207.7859555344594,117.269091279245,12.0
Hydraulic,val,GRU,saliency,Average Sensitivity (Classif),145,145,-0.3991744131077084,-0.6288834238770115,0.6383771427690138,0.3991744131077084,0.6383771427690138,1.5
Hydraulic,val,GRU,smooth_gradient,Average Sensitivity (Classif),145,145,-0.8837546672924026,-2.305605275529871,1.7891343014644088,0.8837546672924026,1.7891343014644088,3.0
Hydraulic,val,GRU,deeplift,"Complexity (Classif, Chan)",145,145,-0.7687492172565848,-0.7904427216336886,0.1262880993542106,0.7687492172565848,0.1262880993542106,1.0
Hydraulic,val,GRU,deepliftshap,"Complexity (Classif, Chan)",145,145,-0.8259713311142546,-0.80491859007671,0.15382957185466695,0.8259713311142546,0.15382957185466695,4.0
Hydraulic,val,GRU,expected_gradients,"Complexity (Classif, Chan)",145,145,-0.8436844507599048,-0.8296042437256417,0.04281824883965901,0.8436844507599048,0.04281824883965901,11.0
Hydraulic,val,GRU,feature_ablation,"Complexity (Classif, Chan)",145,145,-0.8402966532010798,-0.8048734527446332,0.14746734717686338,0.8402966532010798,0.14746734717686338,10.0
Hydraulic,val,GRU,gradient_x_input,"Complexity (Classif, Chan)",145,145,-0.8385313680221904,-0.8013187857587231,0.1408707636212334,0.8385313680221904,0.1408707636212334,6.0
Hydraulic,val,GRU,gradientshap,"Complexity (Classif, Chan)",145,145,-0.8301270500939634,-0.8239353815717905,0.0896922147147664,0.8301270500939634,0.0896922147147664,5.0
Hydraulic,val,GRU,guided_back_prop,"Complexity (Classif, Chan)",145,145,-0.8389093026364813,-0.8327155862383697,0.06994468701516077,0.8389093026364813,0.06994468701516077,7.5
Hydraulic,val,GRU,integrated_gradients,"Complexity (Classif, Chan)",145,145,-0.7726763370163644,-0.7942567220934481,0.13197718077573117,0.7726763370163644,0.13197718077573117,2.0
Hydraulic,val,GRU,lime_tabular,"Complexity (Classif, Chan)",145,145,-0.9411903364772102,-0.938293340965811,0.0685699578472232,0.9411903364772102,0.0685699578472232,12.0
Hydraulic,val,GRU,occlusion,"Complexity (Classif, Chan)",145,145,-0.82489987541207,-0.7821478551183257,0.16207685491212998,0.82489987541207,0.16207685491212998,3.0
Hydraulic,val,GRU,saliency,"Complexity (Classif, Chan)",145,145,-0.8389093026364813,-0.8327155862383697,0.06994468701516077,0.8389093026364813,0.06994468701516077,7.5
Hydraulic,val,GRU,smooth_gradient,"Complexity (Classif, Chan)",145,145,-0.8390411384026247,-0.8371131987636053,0.07655727976126858,0.8390411384026247,0.07655727976126858,9.0
Hydraulic,val,GRU,deeplift,"Complexity (Classif, Elem)",145,145,-0.8689315744506179,-0.8755363174444176,0.050849777841315724,0.8689315744506179,0.050849777841315724,2.0
Hydraulic,val,GRU,deepliftshap,"Complexity (Classif, Elem)",145,145,-0.876595601578458,-0.8749825034575406,0.05432871090048563,0.876595601578458,0.05432871090048563,3.0
Hydraulic,val,GRU,expected_gradients,"Complexity (Classif, Elem)",145,145,-0.8840260024559774,-0.8825329508953894,0.020656124950559573,0.8840260024559774,0.020656124950559573,4.0
Hydraulic,val,GRU,feature_ablation,"Complexity (Classif, Elem)",145,145,-0.8892984920363741,-0.8974858190449162,0.03933360798518526,0.8892984920363741,0.03933360798518526,6.0
Hydraulic,val,GRU,gradient_x_input,"Complexity (Classif, Elem)",145,145,-0.8995214243499682,-0.8996380059081254,0.04062041374354752,0.8995214243499682,0.04062041374354752,7.0
Hydraulic,val,GRU,gradientshap,"Complexity (Classif, Elem)",145,145,-0.8857845104241734,-0.8827063471904741,0.04116582671766067,0.8857845104241734,0.04116582671766067,5.0
Hydraulic,val,GRU,guided_back_prop,"Complexity (Classif, Elem)",145,145,-0.9331963543413428,-0.9298491260372161,0.022862583033156025,0.9331963543413428,0.022862583033156025,9.5
